SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT
114768,Cash loans,F,N,Y,Two children,135000.0,301464.0,22068.0,238500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,4.0,2
114769,Cash loans,F,N,Y,One child,130500.0,301464.0,23949.0,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018634,1,0,0,3.0,2
114770,Cash loans,F,N,Y,No child,157500.0,743958.0,24129.0,621000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.00712,0,0,1,2.0,2
114771,Cash loans,M,Y,N,No child,225000.0,715095.0,65587.5,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.003069,1,0,0,2.0,3
114773,Cash loans,F,N,Y,No child,166500.0,562491.0,27058.5,454500.0,Unaccompanied,Private worker,Higher education,Married,No or low rent,0.008575,1,0,0,2.0,2
114774,Cash loans,F,Y,Y,No child,112500.0,237384.0,21901.5,216000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018634,1,1,0,2.0,2
114775,Revolving loans,F,N,Y,No child,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.028663,0,0,0,2.0,2
114776,Cash loans,F,N,Y,One child,45000.0,225000.0,8212.5,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.00496,0,0,0,3.0,2
114777,Cash loans,F,N,Y,No child,139500.0,684000.0,20128.5,684000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.009549,0,0,0,1.0,2
114778,Cash loans,F,N,N,No child,157500.0,149256.0,17712.0,135000.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.0145199999999999,1,1,0,1.0,2
114779,Cash loans,F,N,Y,No child,180000.0,495000.0,15192.0,495000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.030755,0,0,0,1.0,2
114781,Cash loans,F,N,Y,One child,225000.0,450000.0,22018.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.035792,1,1,0,3.0,2
114783,Revolving loans,M,N,Y,No child,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0105,1,1,1,2.0,3
114784,Cash loans,M,N,Y,No child,135000.0,364797.0,33885.0,346500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.01885,0,0,1,2.0,2
114785,Cash loans,M,Y,Y,One child,180000.0,352044.0,17253.0,247500.0,Unaccompanied,Private worker,Higher education,Married,No or low rent,0.018634,1,0,0,3.0,2
114786,Cash loans,F,N,N,No child,112500.0,900000.0,48955.5,900000.0,Unaccompanied,Public worker,Incomplete higher,Married,Owner,0.022625,1,1,0,2.0,2
114787,Cash loans,M,N,Y,No child,180000.0,172021.5,18193.5,148500.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.014464,1,0,0,2.0,2
114788,Cash loans,F,Y,Y,Two children,112500.0,158301.0,15552.0,148500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.010006,1,1,0,4.0,2
114789,Cash loans,M,N,Y,No child,135000.0,450000.0,22018.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0145199999999999,1,0,0,2.0,2
114790,Revolving loans,F,Y,Y,No child,360000.0,585000.0,29250.0,585000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.02461,1,0,0,2.0,2
114792,Cash loans,M,N,Y,No child,180000.0,355536.0,15192.0,270000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.072508,1,0,1,2.0,1
114793,Cash loans,F,N,Y,No child,157500.0,879480.0,28498.5,630000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.0196889999999999,1,0,0,2.0,2
114794,Cash loans,F,N,Y,One child,81000.0,490495.5,27517.5,454500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.009549,1,0,0,3.0,2
114795,Cash loans,F,N,N,No child,175500.0,630000.0,32296.5,630000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.006233,1,1,0,2.0,2
114796,Cash loans,F,Y,Y,One child,63000.0,808650.0,26217.0,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.00712,1,0,0,3.0,2
114797,Cash loans,F,Y,N,One child,180000.0,1762110.0,48456.0,1575000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.032561,1,0,0,3.0,1
114798,Cash loans,F,N,Y,Two children,117000.0,135000.0,9130.5,135000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.00823,1,0,1,3.0,2
114799,Cash loans,F,N,N,No child,247500.0,608166.0,68782.5,585000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.019101,1,0,1,2.0,2
114800,Cash loans,F,N,N,No child,112500.0,720000.0,28552.5,720000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.009549,1,1,1,2.0,2
114801,Cash loans,F,Y,Y,No child,180000.0,640080.0,29970.0,450000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.035792,1,0,0,2.0,2
114802,Cash loans,M,N,Y,Two children,270000.0,835380.0,40320.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.04622,1,0,0,4.0,1
114803,Cash loans,M,N,Y,One child,135000.0,900000.0,26316.0,900000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.015221,1,0,1,3.0,2
114804,Cash loans,F,N,Y,No child,90000.0,675000.0,28728.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.026392,1,0,0,2.0,2
114805,Revolving loans,F,N,Y,No child,225000.0,450000.0,22500.0,450000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.00963,0,0,0,2.0,2
114806,Cash loans,F,N,Y,No child,37350.0,117162.0,6669.0,103500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.031329,0,0,0,2.0,2
114807,Cash loans,M,N,N,Two children,90000.0,288873.0,19435.5,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.002134,1,0,0,4.0,3
114808,Cash loans,F,N,Y,No child,94050.0,1288350.0,37800.0,1125000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0105,0,0,0,2.0,3
114809,Cash loans,F,N,Y,No child,252000.0,582804.0,31747.5,463500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Separated,Owner,0.006629,0,0,0,1.0,2
114810,Cash loans,M,Y,N,No child,180000.0,592560.0,35806.5,450000.0,Unaccompanied,Commercial associate,Higher education,Not Married,No or low rent,0.04622,1,0,0,1.0,1
114811,Cash loans,F,N,N,No child,157500.0,1800000.0,73314.0,1800000.0,Family,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.009334,1,0,1,2.0,2
114812,Cash loans,M,N,Y,No child,157500.0,495000.0,26982.0,495000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.026392,1,0,1,2.0,2
114813,Cash loans,M,N,N,No child,180000.0,1436850.0,42142.5,1125000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.020246,1,0,1,1.0,3
114814,Cash loans,F,N,Y,No child,135000.0,298467.0,29205.0,283500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.016612,0,0,1,2.0,2
114816,Cash loans,F,N,Y,No child,247500.0,1002726.0,29317.5,837000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.022625,1,0,0,2.0,2
114817,Cash loans,F,Y,Y,One child,157500.0,849415.5,43501.5,697500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.022625,1,0,0,3.0,2
114818,Cash loans,F,N,N,No child,135000.0,454500.0,14661.0,454500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.026392,0,0,1,2.0,2
114819,Cash loans,F,N,N,No child,108000.0,679500.0,22585.5,679500.0,Family,Commercial associate,Incomplete higher,Married,Owner,0.018209,1,1,1,2.0,3
114820,Cash loans,F,N,Y,Two children,112500.0,607041.0,29331.0,490500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.020246,1,0,0,4.0,3
114821,Cash loans,F,N,Y,No child,121500.0,436032.0,20457.0,360000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Widow,Owner,0.020713,1,1,0,1.0,3
114822,Cash loans,M,N,Y,No child,157500.0,545040.0,43191.0,450000.0,Unaccompanied,Private worker,Incomplete higher,Married,No or low rent,0.009175,1,0,0,2.0,2
114824,Cash loans,M,N,Y,One child,157500.0,452385.0,30231.0,373500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,1,1,3.0,2
114825,Cash loans,F,Y,Y,No child,135000.0,314100.0,13437.0,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.010147,0,0,0,1.0,2
114826,Cash loans,F,Y,Y,No child,90000.0,135000.0,7029.0,135000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.019101,0,0,0,2.0,2
114827,Cash loans,F,N,N,No child,360000.0,945000.0,27081.0,945000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,No or low rent,0.032561,1,1,0,1.0,1
114828,Cash loans,F,N,Y,> Three children,112500.0,592560.0,22090.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.035792,1,0,0,5.0,2
114829,Cash loans,M,N,Y,No child,270000.0,1489500.0,77256.0,1489500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.008625,1,1,1,2.0,2
114830,Cash loans,F,N,N,One child,144000.0,863226.0,24354.0,697500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0196889999999999,1,0,0,3.0,2
114831,Cash loans,M,Y,N,No child,202500.0,398016.0,42363.0,360000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.0088659999999999,1,0,0,1.0,2
114832,Cash loans,F,Y,Y,One child,157500.0,675000.0,21775.5,675000.0,Family,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.006305,1,0,0,3.0,3
114833,Cash loans,F,N,N,No child,157500.0,1325475.0,56290.5,1125000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Widow,Owner,0.072508,1,1,0,1.0,1
114834,Cash loans,F,N,Y,No child,135000.0,900000.0,26446.5,900000.0,Unaccompanied,Private worker,Higher education,Separated,Owner,0.022625,1,1,0,1.0,2
114836,Cash loans,M,N,N,One child,112500.0,576072.0,26986.5,405000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.018029,0,0,0,3.0,3
114837,Cash loans,F,N,Y,No child,112500.0,607500.0,23269.5,607500.0,Family,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.028663,1,0,0,1.0,2
114839,Cash loans,F,Y,N,No child,58500.0,675000.0,34465.5,675000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.028663,0,0,0,2.0,2
114841,Cash loans,F,Y,Y,No child,180000.0,257391.0,22018.5,238500.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Not Married,Owner,0.072508,0,0,0,1.0,1
114843,Cash loans,M,Y,N,Two children,418500.0,1129500.0,58612.5,1129500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.018209,1,0,0,4.0,3
114845,Cash loans,F,N,N,No child,135000.0,270000.0,10282.5,270000.0,Family,Commercial associate,Higher education,Separated,Owner,0.018801,1,1,0,1.0,2
114846,Cash loans,F,N,Y,No child,112500.0,251091.0,24588.0,238500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.016612,1,0,0,2.0,2
114847,Cash loans,F,N,Y,No child,135000.0,72000.0,5652.0,72000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.035792,1,0,0,2.0,2
114848,Cash loans,M,Y,N,Two children,382500.0,1255680.0,41499.0,1125000.0,Unaccompanied,Public worker,Incomplete higher,Married,Owner,0.0035409999999999,1,1,1,4.0,1
114849,Revolving loans,F,N,Y,No child,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.020713,1,0,0,2.0,3
114851,Cash loans,F,N,Y,No child,67500.0,755190.0,36459.0,675000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.009175,0,0,1,2.0,2
114852,Cash loans,F,N,Y,No child,72000.0,269550.0,13095.0,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.015221,0,0,1,2.0,2
114854,Cash loans,F,N,Y,No child,112500.0,45000.0,5206.5,45000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,1,1,2.0,2
114855,Cash loans,F,N,Y,No child,121500.0,544491.0,17694.0,454500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0196889999999999,1,0,0,2.0,2
114859,Cash loans,F,N,Y,No child,90000.0,588874.5,27580.5,414000.0,Family,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.005084,1,1,1,1.0,2
114860,Cash loans,M,Y,Y,No child,112500.0,299772.0,19647.0,247500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.005144,1,0,0,2.0,2
114861,Cash loans,F,N,Y,No child,81000.0,808650.0,23773.5,675000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.006852,0,0,1,1.0,3
114862,Cash loans,F,Y,Y,One child,211500.0,932643.0,27400.5,778500.0,Unaccompanied,Private worker,Higher education,Separated,Owner,0.010006,1,1,0,2.0,2
114863,Cash loans,F,N,Y,No child,121500.0,808650.0,23773.5,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.020713,1,0,0,2.0,3
114865,Cash loans,F,N,N,No child,49500.0,110331.0,11043.0,103500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Separated,Owner,0.035792,0,0,0,1.0,2
114866,Cash loans,M,Y,N,No child,234000.0,337500.0,9670.5,337500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.026392,1,0,1,2.0,2
114867,Cash loans,F,N,N,No child,180000.0,900000.0,26446.5,900000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.018209,0,0,0,1.0,3
114868,Cash loans,M,N,Y,Two children,67500.0,729792.0,26343.0,630000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018209,1,1,1,4.0,3
114869,Cash loans,M,Y,Y,Two children,180000.0,1223010.0,48631.5,1125000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Widow,Owner,0.028663,1,1,1,3.0,2
114870,Cash loans,F,N,Y,No child,87750.0,314055.0,13963.5,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.035792,1,0,0,1.0,2
114872,Cash loans,M,Y,Y,No child,135000.0,509400.0,37197.0,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.0228,1,0,1,1.0,2
114873,Cash loans,F,N,Y,No child,252000.0,785398.5,29911.5,702000.0,Unaccompanied,Public worker,Higher education,Married,Owner,0.04622,1,1,1,2.0,1
114874,Cash loans,M,Y,Y,No child,90000.0,625536.0,20803.5,540000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.035792,0,0,0,1.0,2
114876,Cash loans,F,Y,Y,No child,135000.0,1288350.0,37795.5,1125000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.018801,1,0,0,1.0,2
114877,Cash loans,M,N,Y,No child,135000.0,521280.0,28408.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0084739999999999,1,0,0,2.0,2
114878,Cash loans,F,N,Y,One child,121500.0,1293502.5,34249.5,1129500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.025164,1,0,0,2.0,2
114880,Cash loans,M,N,Y,No child,202500.0,515529.0,26451.0,391500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.007114,1,0,0,1.0,2
114881,Cash loans,F,N,Y,No child,117000.0,257391.0,20767.5,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.02461,1,0,0,1.0,2
114882,Cash loans,F,N,Y,No child,157500.0,225000.0,22050.0,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.026392,0,0,1,1.0,2
114883,Cash loans,M,Y,Y,No child,306000.0,1071000.0,45378.0,1071000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.026392,1,0,0,2.0,2
114884,Cash loans,M,Y,Y,One child,171000.0,122256.0,14638.5,108000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.006629,1,1,1,3.0,2
114885,Cash loans,M,N,Y,No child,135000.0,592560.0,40216.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.035792,1,0,0,2.0,2
114886,Cash loans,M,Y,N,No child,112500.0,675000.0,21906.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0145199999999999,1,0,0,2.0,2
114887,Cash loans,F,Y,Y,No child,225000.0,1224990.0,35946.0,877500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.035792,1,0,0,2.0,2
114888,Cash loans,F,N,Y,No child,112500.0,894766.5,29700.0,679500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.04622,1,0,0,2.0,1
114889,Cash loans,F,N,Y,No child,135000.0,454500.0,14791.5,454500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Widow,Owner,0.008019,1,0,0,1.0,2
114890,Cash loans,F,N,Y,No child,166500.0,1071909.0,31473.0,936000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.030755,1,0,1,2.0,2
114891,Revolving loans,F,N,Y,No child,67500.0,180000.0,9000.0,180000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.008625,1,1,1,2.0,2
114892,Cash loans,M,Y,Y,No child,315000.0,934002.0,59818.5,855000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.01885,1,0,0,2.0,2
114894,Cash loans,M,N,N,No child,157500.0,225000.0,13045.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.020246,1,0,0,1.0,3
114895,Cash loans,F,N,N,One child,81000.0,509602.5,26149.5,387000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.00712,1,0,0,2.0,2
114896,Cash loans,F,N,Y,No child,112500.0,808650.0,24732.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Widow,Owner,0.018801,1,0,0,1.0,2
114897,Cash loans,F,Y,N,One child,157500.0,547344.0,21973.5,472500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.0096569999999999,1,0,0,3.0,2
114898,Cash loans,F,N,N,No child,54000.0,450000.0,24412.5,450000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.019101,1,1,0,2.0,2
114899,Cash loans,F,N,Y,No child,81000.0,521280.0,20803.5,450000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.025164,0,0,1,1.0,2
114900,Cash loans,F,N,Y,No child,198000.0,270000.0,13117.5,270000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.025164,0,0,0,2.0,2
114901,Cash loans,M,Y,Y,No child,157500.0,1575000.0,43443.0,1575000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.015221,1,0,0,2.0,2
114902,Cash loans,F,Y,Y,No child,103500.0,327024.0,18391.5,270000.0,Family,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.025164,1,0,0,1.0,2
114903,Cash loans,M,Y,Y,One child,135000.0,246357.0,26662.5,234000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,1,0,3.0,2
114904,Cash loans,M,N,Y,No child,135000.0,547344.0,32593.5,472500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.032561,1,0,1,1.0,1
114905,Cash loans,F,N,N,No child,157500.0,900000.0,39645.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,No or low rent,0.0228,1,0,1,2.0,2
114906,Revolving loans,F,N,N,No child,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.035792,1,0,0,1.0,2
114907,Cash loans,M,Y,Y,No child,76500.0,607041.0,24205.5,490500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.020246,0,0,0,2.0,3
114908,Cash loans,F,N,N,No child,112500.0,675000.0,19737.0,675000.0,Unaccompanied,Private worker,Higher education,Widow,Owner,0.018634,1,1,1,1.0,2
114909,Cash loans,F,Y,Y,No child,270000.0,728460.0,44694.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.04622,1,0,0,2.0,1
114910,Revolving loans,F,Y,Y,No child,360000.0,135000.0,6750.0,135000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.032561,1,0,0,2.0,1
114911,Cash loans,F,Y,Y,Two children,81000.0,675000.0,19737.0,675000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.015221,1,1,1,4.0,2
114913,Cash loans,F,N,N,No child,157500.0,119893.5,12415.5,103500.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.025164,1,0,0,1.0,2
